hash,AMSAT_,BreakID-kissat-low.sh,CaDiCaL_vivinst,Cadical_ESA,Cadical_rel_1.5.3.Scavel,Cadical_rel_Scavel,IsaSAT,Kissat_Inc_ESA,Kissat_MAB_Binary,Kissat_MAB_Conflict,Kissat_MAB_Conflict+,Kissat_MAB_DeepWalk+,Kissat_MAB_ESA,Kissat_MAB_Rephases,Kissat_MAB_prop,Kissat_MAB_prop-no_sym,Kissat_MAB_prop_pr-no_sym,MapleCaDiCaL_LBD-990_275,MapleCaDiCaL_LBD-990_500,MapleCaDiCaL_PPD-500_500,MapleCaDiCaL_PPD-950_950,MergeSat-bve_gates,MergeSat-bve_semgates,MergeSat-thread1,MiniSat+XorEngine,PReLearn-kissat-PReLearn-kissat.sh,PReLearn-kissat-PReLearn-tern-kissat.sh,ReEncode-kissat-ReEncode-pair-kissat.sh,SBVA-sbva_cadical,SBVA-sbva_kissat,SeqFROST,SeqFROST-ERE-All,SeqFROST-NoExtend,hKis-psids,hKis-sat_psids,hKis-unsat,hKissatInc-unsat,kissat-3.1.0,kissat-hywalk-exp,kissat-hywalk-exp-gb,kissat-hywalk-gb,kissat-pre-sc23,kissat_incsp,tabularasat-1.0.0
9a413c250f82a93d513d4092ba654ee2,206.376,191.441,224.208,229.755,250.573,250.831,10000.0,1048.72,520.662,530.477,509.422,499.368,525.336,536.01,10000.0,10000.0,10000.0,274.632,271.094,279.219,237.491,369.427,417.866,350.464,10000.0,1275.81,1908.22,1164.61,231.519,1342.38,209.96,207.486,207.814,10000.0,3922.09,2247.94,10000.0,187.159,509.551,517.285,4196.84,577.638,765.102,1850.81
9c7043290cee8127c3626d8067759267,796.997,695.82,852.386,953.95,973.272,993.844,4898.77,1479.51,1525.82,1420.23,1295.55,1356.27,1558.32,1365.98,1304.79,1314.66,1574.97,912.806,903.007,912.012,918.173,2354.52,1958.61,2334.08,10000.0,783.472,986.74,710.009,955.641,700.729,10000.0,10000.0,10000.0,1185.95,1470.73,1252.72,900.716,740.19,1390.07,1393.75,1297.64,1289.62,1387.7,807.85
9de6ddddf7fde06bf2efd955e2bd1a83,20.0179,310.325,167.112,170.819,1.21953,1.22052,10000.0,10000.0,10000.0,1040.95,10000.0,10000.0,10000.0,1017.27,2709.66,2807.48,3184.88,256.078,214.86,498.36,382.07,75.7143,76.6372,76.0482,10000.0,560.25,760.573,57.0232,63.59,92.0584,2572.77,2546.04,2573.88,10000.0,10000.0,10000.0,10000.0,32.0731,4134.92,4183.8,10000.0,4590.58,10000.0,1560.16
9e18c079efdc17ceade5c7a330b507d2,47.8487,54.3925,157.037,71.32,723.708,731.782,10000.0,96.0184,123.378,31.6025,131.156,67.795,31.8129,131.491,69.7094,39.7474,39.7383,137.084,62.0217,267.791,101.149,134.563,158.472,97.084,151.349,226.301,334.251,114.506,232.848,162.784,115.169,73.2752,59.9863,10000.0,10000.0,146.464,10000.0,73.4892,75.4019,40.8835,71.1493,28.9342,92.2854,17.53
9e7f2b92c6e46d03ddcafd798aa80cb6,198.237,998.665,338.28,337.886,362.107,362.427,810.171,585.8,380.928,379.031,388.742,604.481,380.919,384.214,130.744,131.387,131.107,414.712,523.872,420.577,358.144,185.483,618.741,1019.86,10000.0,806.289,820.735,1375.38,710.741,1026.12,175.541,180.846,1529.0,447.459,455.439,433.728,411.492,824.928,383.58,437.027,594.17,167.281,557.49,207.644
9f3ef12b5b68f92eb9265721ea73bb03,156.353,77.1912,595.17,249.049,670.58,691.924,10000.0,567.327,1096.31,3073.3,10000.0,4530.97,2342.72,3035.1,10000.0,10000.0,10000.0,540.313,804.828,255.549,282.09,581.251,460.281,226.819,10000.0,210.933,10000.0,3193.35,189.292,1229.17,343.394,341.226,344.893,10000.0,856.82,231.316,10000.0,322.65,895.333,3324.18,815.517,804.005,1674.32,3331.01
9fe43145e48a0ef0096bb72531f1a0e3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,240.562,10000.0,10000.0
a09a2d7397732447bdcc9651973767b7,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4966.42,10000.0,3840.13,10000.0,3102.83,10000.0,10000.0,10000.0,1431.9,1894.44,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4176.61,10000.0,10000.0,10000.0,1933.14,1941.76,1938.05,10000.0,10000.0,10000.0,10000.0,10000.0,3636.42,10000.0,732.822,2459.38,2739.13,2409.81
a0c7aea176b5a2b65c27c8af7039326b,10000.0,1174.66,1381.33,794.539,902.356,953.285,10000.0,1225.4,807.602,884.993,935.777,639.726,977.255,963.186,799.43,845.301,808.764,925.503,677.61,1050.9,923.968,10000.0,10000.0,10000.0,10000.0,1558.59,1718.98,1256.38,769.269,1180.52,1863.19,1754.18,1830.4,425.854,560.048,424.097,560.365,1091.37,662.199,988.444,1165.72,1033.0,1140.11,2419.14
a1276d5dcb822aa03806df58fa9ca1c8,572.183,146.936,247.106,167.935,153.634,152.891,2833.47,194.506,184.715,172.389,159.831,178.138,142.438,160.886,180.051,191.426,191.216,231.093,222.466,160.295,171.803,800.743,698.779,953.369,10000.0,393.937,505.771,224.228,153.221,236.134,241.186,216.294,299.93,94.7801,116.617,99.0363,82.0946,157.468,136.57,181.782,166.218,204.317,173.962,303.156
a18b6fbdfee43c007e07dedf15477797,0.523624,373.578,265.445,264.47,2.02505,2.02697,10000.0,10000.0,10000.0,439.141,10000.0,10000.0,10000.0,442.681,1221.33,1221.46,3793.11,11.3013,11.6176,113.335,218.829,77.2572,78.0045,77.252,10000.0,317.734,514.996,458.956,134.176,72.7652,985.714,993.36,1148.98,10000.0,10000.0,10000.0,10000.0,252.289,10000.0,10000.0,460.554,10000.0,10000.0,1353.6
a292411f3f563a47c05a78f8295163dc,292.924,2317.69,632.957,633.671,661.473,658.998,1725.36,1587.71,1138.21,1132.82,1228.85,1459.94,1131.17,1231.32,380.659,379.853,380.877,701.999,659.372,639.384,655.866,359.725,1235.0,1603.01,10000.0,1715.56,1658.23,2557.65,1046.91,1575.04,1439.63,1427.98,1578.25,857.887,746.666,1545.73,632.709,862.165,1267.41,1630.83,1412.55,336.634,1400.91,404.864
a4941208671f6ebfd118e4e563538c31,0.631213,154.221,452.492,465.565,15.3516,15.3636,10000.0,10000.0,4142.94,2042.09,612.814,2001.96,4152.61,620.103,2274.0,2279.62,2914.29,962.394,1131.69,1818.81,225.503,72.1585,72.179,72.2613,10000.0,245.125,446.231,15.2751,480.683,396.312,3699.72,3669.97,3695.08,10000.0,10000.0,10000.0,10000.0,146.068,970.784,969.951,3781.41,1244.0,10000.0,165.166
a4b05fbc5be28207b704e1fae4b7c8a0,10000.0,0.056545,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.095945,0.096286,0.095544,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,8.32404,300.297,1.07999,33.8158,3.94193,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.012065,10000.0,10000.0
a6d7268b35eec18656a85ad91b0413e9,209.139,321.82,322.47,407.945,376.976,376.354,1129.23,205.476,202.046,210.193,212.147,179.718,212.13,180.162,259.634,261.881,302.158,403.859,393.836,356.887,338.469,266.066,251.931,279.4,225.322,371.672,652.857,314.597,425.454,350.437,190.95,192.28,192.656,246.254,277.56,208.301,148.432,425.43,213.354,194.379,178.872,174.674,178.01,255.403
a7bbcc6535cca5a37f015f29090e8797,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4796.99,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4569.18,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
a811388cc92def6ef2d639dc062d456c,97.4977,214.198,265.798,4.96684,1939.2,1928.5,10000.0,1374.42,2393.68,54.5344,1037.47,126.677,616.102,55.1276,1446.03,1460.47,951.237,884.149,111.149,313.196,3087.28,2551.82,788.194,1119.81,3998.18,288.73,1224.81,97.0189,102.907,1745.42,1250.44,1239.85,1260.23,10000.0,10000.0,10000.0,10000.0,206.247,572.423,415.434,1301.52,1201.19,2787.83,152.748
a83665715cf54e10f6d5382b97fd909c,10000.0,10000.0,3593.86,3077.4,3741.38,3683.2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3467.43,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1731.14,10000.0,10000.0,2857.05,10000.0
a8dcaf436bda091dad9ca1ff58de7287,541.2,592.833,646.246,640.934,700.981,701.667,10000.0,2152.19,2997.6,1182.78,1088.33,1214.26,10000.0,1192.94,10000.0,10000.0,10000.0,701.281,698.033,677.545,738.877,784.748,692.305,757.322,10000.0,4172.64,4645.86,3674.3,662.393,4174.86,583.331,589.784,589.01,10000.0,2363.32,10000.0,10000.0,544.807,1379.02,10000.0,2784.96,4085.99,10000.0,2470.58
a98d77ba9d3fbe8b7c55cbf75b2b43a8,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
a9d081cbb33e6051be2512f2a2269d65,261.169,1611.68,445.623,446.455,487.129,486.301,970.129,779.391,582.824,573.299,634.373,1487.58,583.062,637.0,165.911,167.333,167.273,482.791,491.938,475.068,485.045,241.03,663.429,1288.24,10000.0,1111.4,1099.0,1881.84,767.76,1056.79,3036.09,3075.7,3095.61,578.235,667.175,701.365,842.943,706.875,558.564,688.238,677.178,199.342,724.073,266.586
aa0d6b8c63f57956b9aed350f38e0571,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.14905,0.15034,0.148925,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
aa4a861240c0c39b5aa44602133ae5e1,829.797,639.066,1000.59,954.483,929.09,948.952,10000.0,1941.06,1986.2,1720.63,1779.23,1861.89,1980.08,1644.91,1520.93,1551.29,1832.55,827.773,946.327,942.96,830.811,2567.24,2411.98,3056.37,10000.0,754.617,958.15,593.7,935.685,644.145,1837.28,1861.25,1852.69,1685.98,1772.75,1464.14,1483.44,779.683,1806.11,1683.27,1706.03,1713.93,1804.13,699.842
accf33a84bdf211bebbd2111fb7f6b91,2.33829,122.36,15.802,15.7913,1.49654,1.49618,241.035,117.511,136.458,116.669,129.008,115.57,134.969,129.348,139.816,126.435,124.694,15.4661,15.4997,15.6105,15.408,342.494,330.052,337.715,250.111,203.499,409.44,131.098,218.874,317.81,112.951,113.626,112.587,129.769,112.944,107.726,136.806,110.856,129.89,113.788,128.887,125.11,124.611,133.646
ae7e391be73431e5dddf2bbafe95758a,719.591,682.183,953.286,977.758,1028.33,1035.82,10000.0,2119.16,2348.64,1906.1,1858.3,1853.65,2274.76,1935.78,1722.63,1813.93,1993.14,954.824,894.514,859.024,951.584,2340.08,2478.88,2439.88,10000.0,826.255,1026.0,705.204,967.986,688.029,1951.72,1957.67,1921.95,1963.48,2058.93,1935.04,1651.51,778.027,1870.17,2025.73,2100.91,1965.98,1985.94,712.833
ae9b7950ef1513068bb9339893ec8c50,10000.0,0.423861,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.099741,0.100562,0.100073,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,100.65,300.229,2219.48,80.1459,131.718,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
af1e84bc2ab44d87d1c4c0cbf9e601c5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1626.14,30.5678,102.883,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,87.838,315.285,2751.14,477.713,88.7701,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
af3d5273605b21b9d4c56dd46cbf366a,1.06322,121.491,373.296,379.625,0.193979,0.193204,10000.0,10000.0,10000.0,2038.75,1827.01,10000.0,10000.0,2052.13,10000.0,10000.0,2977.02,171.673,90.903,11.2186,135.833,75.022,74.197,74.9974,10000.0,179.736,380.56,232.863,463.073,95.8602,1109.67,1085.07,1087.05,10000.0,10000.0,10000.0,10000.0,61.5328,10000.0,10000.0,10000.0,10000.0,10000.0,409.517
af5838e83024d2dee3942be8d8e35fec,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
b09585f2346c207e9e14a3daf0de46cf,3228.77,0.098068,3044.21,3122.76,3971.49,3977.35,994.362,210.301,2385.65,1794.31,2077.18,1121.42,191.344,1132.55,0.096044,0.096011,0.095511,3586.09,3600.88,2930.71,4046.2,10000.0,10000.0,10000.0,10000.0,9.37217,300.384,0.647232,10.0922,25.684,3318.73,3328.27,3328.63,1429.03,2192.92,2200.04,1394.59,10000.0,991.213,1502.51,1558.55,2836.17,2838.44,2418.39
b157aeb75aec9158fed9e16d7fd2da57,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3268.52,10000.0,10000.0,1556.89,10000.0,10000.0,2647.54,1513.89,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,144.287,612.042,10000.0,10000.0,1461.71,1675.17,2602.61,10000.0,10000.0,3046.73,3046.72,3493.14,10000.0,10000.0,274.767,10000.0,10000.0,900.588,10000.0,10000.0,2935.93,10000.0,10000.0
b2145c28dbed385329ea73a06d9c519a,10000.0,0.299004,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.099804,0.099037,0.100643,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,70.9434,299.993,1070.99,72.3042,78.75,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.021539,10000.0,10000.0
b3840e295097a13e6697fff6be813eeb,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
b44611ea7852dd30215cc1cb09e1ab79,51.3768,79.7246,11.5806,11.6045,12.0193,12.0256,772.842,73.2776,82.0071,58.4551,66.043,65.5086,73.4342,65.3644,87.9607,58.1394,58.2693,22.2542,45.6584,14.026,46.0894,110.605,39.3421,121.749,142.764,84.1324,84.0725,69.8991,35.1951,131.456,77.1404,46.6774,76.1983,333.055,465.019,51.3591,116.406,44.9278,69.2175,64.1679,65.7269,44.1047,55.4212,79.5689
b5b1803491a265b02d595c1fb62d5991,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.157281,0.156704,0.156797,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4308.19,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
b5cede38496a803dcfa155a5f4295c47,140.21,1153.42,150.451,700.52,179.341,179.555,10000.0,34.9243,209.686,43.4172,220.426,104.624,110.347,221.59,98.0152,69.3106,69.2348,1041.16,117.629,321.31,392.119,137.652,505.526,117.649,261.802,134.846,329.589,122.183,778.584,28.4736,23.3339,23.2478,143.482,10000.0,10000.0,364.764,10000.0,100.489,108.417,104.603,79.9057,50.5926,340.394,120.357
b6c44ccb3174b7f0a69185b11de86cfa,4020.64,1003.07,561.887,503.545,663.07,622.513,10000.0,858.458,806.585,613.494,751.163,427.947,790.063,774.408,396.242,418.008,397.996,667.903,528.502,881.856,575.773,10000.0,10000.0,10000.0,10000.0,1110.01,1313.64,1046.76,499.952,802.221,1335.77,1176.14,1128.26,441.002,382.994,331.562,476.856,787.805,675.36,1008.61,754.074,811.447,754.03,1610.95
b6c6f1081dbb672e8294685d03326b09,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.150772,0.150257,0.150997,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
b86f2425cafeb1239d65bd529e372e02,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
bab57c8799cb05c8c1757c60d4ebdefd,1631.4,1749.38,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1756.79,1779.83,3003.84,2349.57,2524.47,3361.88,2409.7,10000.0,10000.0,10000.0,10000.0,1540.56,10000.0,1420.44,1432.68,1413.41,10000.0,10000.0,10000.0,10000.0,2782.02,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
bb8042839130ce5597c358c1955706ff,563.869,3663.05,814.867,1728.47,844.699,837.114,2012.67,2330.7,1649.03,1622.99,1462.88,1456.71,1627.72,1476.48,573.746,574.342,573.313,837.927,797.34,788.976,783.453,491.783,2599.12,1914.71,10000.0,1860.96,1884.3,10000.0,1237.18,2245.2,504.33,503.832,421.568,1241.41,1515.05,1178.07,751.942,985.996,1574.4,1451.37,1272.7,319.342,2229.99,692.856
bbf800109d039e117ed60593c185692c,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
bc3a8bd47c5575c2f1b31882d28ee091,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,383.22,10000.0,10000.0
bc7dc7a83b442a2bf4cf8cae3f0e0faa,205.918,1373.14,451.723,452.385,451.509,451.54,950.515,524.924,582.781,592.014,616.14,777.594,581.31,616.263,157.204,157.828,157.854,465.796,548.508,390.277,379.267,216.112,472.389,1103.05,10000.0,639.874,626.942,1822.46,715.365,1173.43,188.01,189.444,1832.14,477.1,455.618,560.107,932.439,1117.14,579.229,621.226,596.045,198.867,494.963,229.98
bca01a49805df3399a0438191019e417,0.752598,198.98,175.493,176.836,3.45959,3.45764,10000.0,10000.0,10000.0,4265.21,10000.0,10000.0,10000.0,4268.45,10000.0,10000.0,10000.0,48.5393,114.221,93.2502,35.6479,76.8907,76.33,76.804,10000.0,321.333,527.078,243.743,89.1941,98.74,970.379,981.56,971.405,10000.0,10000.0,1813.06,10000.0,99.5209,10000.0,10000.0,10000.0,10000.0,10000.0,306.252
bcd753d08904860fa93a794557185e04,81.5157,10000.0,248.349,10000.0,10000.0,10000.0,10000.0,311.015,409.012,443.581,3007.86,172.304,253.414,2980.58,655.035,613.9,608.364,10000.0,278.338,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1216.88,1054.22,10000.0,517.74,279.304,185.003,10000.0,10000.0,201.057,10000.0,10000.0,626.236,643.42,284.427,188.173,1441.96,1575.15
bd0b055b890a9ace598a0c4aba40de30,313.46,1100.92,562.11,583.324,641.962,630.032,1625.51,419.673,402.371,390.991,355.728,466.459,493.52,392.392,502.537,392.412,392.499,876.624,917.598,707.413,1034.68,891.726,672.438,660.55,10000.0,434.224,436.116,485.905,597.979,445.808,487.4,416.448,392.493,1611.29,1964.98,518.26,258.947,555.022,434.811,445.552,454.06,334.724,376.893,309.691
bdc85226a8d910a8b7d6a8730c7a4572,76.0734,111.816,20.3001,20.1935,21.1227,21.2588,3206.26,119.057,132.703,72.282,83.6652,139.895,131.482,140.32,111.796,82.6363,82.2545,31.4115,62.6007,144.023,59.9897,142.395,87.4974,157.622,357.236,112.12,113.085,154.342,92.25,180.836,117.078,144.486,137.066,285.035,885.24,117.366,182.495,134.139,119.708,85.4809,101.978,104.844,55.8837,124.087
be5c82b97513a31e0b3bcc1c231018ad,202.041,195.073,235.168,277.767,242.858,243.084,10000.0,563.428,662.398,519.743,460.906,442.58,474.572,513.394,638.437,627.442,605.88,255.945,292.377,282.739,246.822,428.627,364.192,439.781,10000.0,10000.0,1515.32,1097.21,231.74,2834.2,203.466,204.669,203.747,10000.0,399.83,2120.15,10000.0,183.401,862.35,470.872,521.134,889.64,492.551,718.262
c0069efa0c924e416878d9426f1ef92e,0.351625,759.897,107.546,110.481,9.04196,9.07263,10000.0,10000.0,10000.0,10000.0,2222.18,10000.0,10000.0,2242.89,10000.0,10000.0,10000.0,267.535,2834.25,498.939,134.195,72.844,72.2714,72.9538,10000.0,768.778,962.554,250.026,641.858,1682.53,3583.12,3613.22,3579.08,10000.0,10000.0,10000.0,10000.0,58.6111,10000.0,10000.0,2786.08,10000.0,10000.0,1407.26
c115ebeec47bb82fa7f9850a632ec94a,89.9696,28.5034,22.0269,71.2082,22.3593,22.4406,1852.71,733.603,15.2405,110.841,5.08971,177.562,323.248,5.06,3885.66,0.541922,0.541247,91.9823,30.2561,29.6139,4.27259,45.2844,321.448,135.469,10000.0,123.01,323.899,5.41842,70.529,52.8454,37.9734,37.2134,37.7336,10000.0,0.180824,13.4677,10000.0,3.17428,3.41118,3.30738,3.15299,10000.0,940.168,1.84174
c1324a6876269ee93890e266fe214557,0.556687,89.49,47.2622,46.9845,0.362966,0.362971,10000.0,10000.0,10000.0,10000.0,602.876,3775.34,10000.0,3817.31,10000.0,10000.0,10000.0,90.4292,48.5665,91.6971,25.1087,74.1243,74.0592,74.1529,10000.0,229.528,429.555,76.0926,101.908,119.697,10000.0,10000.0,10000.0,10000.0,10000.0,4910.75,10000.0,95.0205,10000.0,10000.0,10000.0,10000.0,10000.0,1355.55
c1b5c3d1016de7baeb0ddb3a2ab2d891,0.516152,505.151,498.818,491.884,24.6607,24.537,10000.0,4054.2,10000.0,4490.68,4524.77,1217.11,10000.0,4638.77,10000.0,10000.0,10000.0,594.91,407.29,804.119,553.141,73.9794,73.4852,73.6533,10000.0,169.323,369.747,176.935,700.78,475.114,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,337.69,10000.0,10000.0,1047.06,10000.0,3791.3,192.74
c32f194ad850c944142c74514dfb3c5f,10000.0,0.539867,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.140236,0.10812,0.106791,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,44.0282,299.705,5.22385,25.4642,12.855,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
c40838cb3ed9babe51dc41185e70a3dd,129.542,459.396,206.341,207.244,215.576,215.419,246.706,368.75,369.668,376.334,369.615,218.339,369.517,370.897,72.8858,72.4191,72.8934,471.99,461.483,217.209,206.404,82.875,188.593,558.267,10000.0,446.522,458.548,800.461,615.123,843.886,61.0423,60.4618,53.5582,138.07,164.715,159.632,119.844,232.222,318.979,338.013,392.789,51.9028,341.402,84.9204
c7bf3517f47d583ae567de3db3708969,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
c9af5b23c87350f5d817acc9ca7b69bb,10000.0,0.066248,10000.0,10000.0,10000.0,10000.0,10000.0,1677.44,1743.22,1664.45,10000.0,1362.68,1806.46,1371.41,0.097536,0.095543,0.095884,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13.7761,300.254,1.64501,168.883,166.912,10000.0,10000.0,10000.0,922.183,10000.0,10000.0,1183.21,10000.0,10000.0,10000.0,1368.46,1401.86,1469.01,10000.0
c9f7ca549a6773bea4628e2c66f597c6,527.66,16.7314,20.6578,59.4334,21.0788,21.0252,10000.0,10000.0,3.48771,3.39729,170.264,10000.0,13.8073,172.309,1.37684,0.454551,0.460966,324.557,110.129,4.76323,27.7634,73.7671,142.498,135.56,10000.0,109.199,310.207,10.9958,61.1934,91.1229,18.3972,18.5514,18.404,10000.0,0.134136,12.5417,10000.0,17.6697,363.978,101.113,43.6056,128.881,1840.35,7.23978
